giata,giata_name,giata_latitude,giata_longitude,hilton,hilton_name,hilton_latitude,hilton_longitude,score
29077975,"Hilton Barcelona",41.388657049224,2.1315297982,BCNHI,"Hilton Barcelona",41.388746,2.131467,16.101112
99363553,"Hampton Inn Alexandria/Pentagon South",38.844045,-77.111183,AXEVA,"Hampton Inn Alexandria/Pentagon South",38.843756,-77.11091,27.808605
43729131,"Hampton Inn Crossville",35.962207088181,-84.9846116198,CSVTN,"Hampton Inn Crossville",35.9623,-84.9848,21.554037
67926091,"Hilton Reading",51.430509,-0.977535,LHRHR,"Hilton Reading",51.4305,-0.9758,17.926575
13368251,"Embassy Suites by Hilton Austin Central",30.319379319759,-97.705840184612,AUSCL,"Embassy Suites by Hilton Austin Central",30.320172,-97.706647,25.377556
19252397,"Hilton Berlin",52.512202147406,13.392848968506,BERHI,"Hilton Berlin",52.51234,13.39321,15.824392
26113826,"Hilton New Orleans/ St. Charles Avenue",29.950749462829,-90.070446097917,MSYFQ,"Hilton New Orleans/St.Charles Avenue",29.950739,-90.070648,19.59597
53956317,"Hilton Garden Inn Carlsbad Beach",33.121030482776,-117.32651308179,SANCH,"Hilton Garden Inn Carlsbad Beach",33.121851,-117.32718,22.400904
25076077,"Hilton Helsinki Vantaa Airport",60.316307453323,24.965572357178,HELAI,"Hilton Helsinki Airport",60.3163,24.9641,19.532578
75496317,"Homewood Suites by Hilton Ronkonkoma",40.81137206,-73.10205907,NYCRO,"Homewood Suites by Hilton Ronkonkoma",40.811259,-73.101405,26.360048
71553153,"Hampton Inn & Suites Palm Desert",33.782214954053,-116.35734915733,PLMHS,"Hampton Inn & Suites Palm Desert",33.783121,-116.35682,21.991842
70541495,"Homewood Suites by Hilton Woodbridge",38.62468067,-77.29303809,MNZWB,"Homewood Suites by Hilton Woodbridge",38.625258,-77.289951,24.23134
49482935,"Hilton Garden Inn Yuma Pivot Point",32.727499,-114.620442,YUMRS,"Hilton Garden Inn Yuma Pivot Point",32.7266,-114.6197,31.599169
45906033,"Hilton Belfast",54.596763,-5.919707,BFSHI,"Hilton Belfast",54.596843,-5.919797,18.331814
50500157,"DoubleTree by Hilton Los Angeles - Rosemead",34.0372232,-118.0809849,LAXRM,"DoubleTree by Hilton Los Angeles - Rosemead",34.0404,-118.0818,30.119316
86648880,"Hampton Inn Freeport",42.296705,-89.621129,CHIFP,"Hampton Inn Freeport",42.296773,-89.621231,20.395855
41335371,"Hampton Inn Ann Arbor-South",42.239089,-83.734184,ARBVW,"Hampton Inn Ann Arbor-South",42.239304,-83.734146,27.396729
10076753,"DoubleTree by Hilton Hotel Chicago North Shore Conference Centre",42.054922322777,-87.746556084328,CHICC,"DoubleTree by Hilton Chicago - North Shore Conference Center",42.054508,-87.745613,25.846054
15026800,"Hilton Belfast Templepatrick Golf & Country Club",54.710062523554,-6.093833863754,BFSTP,"DoubleTree by Hilton Belfast Templepatrick",54.7098,-6.0943,20.292501
32426742,"Hampton Inn Chicago Naperville",41.8008,-88.1505,CHINV,"Hampton Inn Chicago/Naperville near NIU Conference Center",41.801455,-88.124824,24.467648
83210811,"Hilton Garden Inn LAX El Segundo",33.923196949805,-118.38814483506,LAXAG,"Hilton Garden Inn LAX El Segundo",33.9234,-118.3877,28.72577
16796731,"Hampton Inn & Suites Parsippany/North",40.876888,-74.445071,PRNHO,"Hampton Inn & Suites Parsippany/North",40.876823,-74.445286,24.247858
66298077,"Hampton Inn Salisbury",38.410125350604,-75.56505051891,SBYFL,"Hampton Inn & Suites Salisbury/Fruitland",38.326572,-75.614769,19.871199
51068913,"Hilton Garden Inn Redding",40.537970936785,-122.3530036211,RDDRE,"Hilton Garden Inn Redding",40.537804,-122.3517,21.143803
24292582,"Hampton Inn Bloomington",39.184864,-86.533485,BMGWL,"Hampton Inn Bloomington",39.185407,-86.534288,19.346542
10740055,"Hampton Inn Milwaukee Northwest",43.119642,-88.056284,MKELL,"Hampton Inn Milwaukee-Northwest",43.117971,-88.055535,24.475668
77994400,"Hampton Inn Los Angeles/Carson",33.87242279086,-118.26351807127,CSNCA,"Hampton Inn Los Angeles/Carson/Torrance",33.872383,-118.26286,27.18797
67731451,"Hilton Garden Inn Portland/Lake Oswego",45.418516825841,-122.7402143724,PDXLO,"Hilton Garden Inn Portland/Lake Oswego",45.417876,-122.74194,28.442879
20830971,"Arizona Biltmore a Waldorf Astoria Resort",33.523166015184,-112.02337950468,PHXXX,"Arizona Biltmore Real Estate",33.52408,-112.02285,14.735114
19514684,"Hampton Inn Virginia Beach-Oceanfront South",36.839243,-75.972415,ORFOF,"Hampton Inn Virginia Beach-Oceanfront South",36.8392,-75.9726,26.609388
64271277,"Embassy Suites Dallas Frisco Convention & Spa",33.099757,-96.818182,DALFS,"Embassy Suites by Hilton Dallas Frisco Hotel & Convention Center",33.100929,-96.81637,27.253014
25348957,"Hampton Inn Waterville",44.54531521474,-69.674424769906,WTVME,"Hampton Inn Waterville",44.545415,-69.67418,20.230928
89305746,"Hilton Garden Inn Livermore",37.70100004272,-121.8171199414,LVKLH,"Hilton Garden Inn Livermore",37.701,-121.8172,21.981438
81734342,"Hampton Inn Petersburg-Southpark Mall",37.242473,-77.386988,RICCO,"Hampton Inn Petersburg-Southpark Mall",37.242455,-77.388284,29.861618
62591360,"Hilton Garden Inn Austin NW/Arboretum",30.415209129374,-97.744340747595,AUSAA,"Hilton Garden Inn Austin NW/Arboretum",30.415262,-97.744225,30.695623
37414786,"Embassy Suites by Hilton Washington DC Georgetown",38.906753362079,-77.049112021923,WASCC,"Embassy Suites by Hilton Washington DC Convention Center",38.901961,-77.026101,25.108826
61499335,"Hilton Birmingham Metropole",52.450670926951,-1.715422868729,BHXME,"Hilton Birmingham Metropole",52.450453,-1.715722,24.343245
37679404,"DoubleTree by Hilton Hotel Toronto Downtown",43.65463,-79.386076,YYZWW,"Revery Toronto Downtown, Curio Collection by Hilton",43.647049,-79.392921,17.367607
11126477,"Hilton Garden Inn Napa",38.324273,-122.312938,APCNH,"Hilton Garden Inn Napa",38.32352,-122.31184,21.100391
67661666,"Hilton Hefei",31.8730475,117.3072,HFEHI,"Hilton Hefei",31.882197,117.317234,15.739776
92202571,"Hilton Garden Inn Winchester",39.16525078155,-78.1664906402,WNCCH,"Hilton Garden Inn Winchester",39.165,-78.1658,20.807467
89497495,"Hampton Inn Los Angeles/Santa Clarita",34.376433,-118.565954,LAXVL,"Hampton Inn Los Angeles/Santa Clarita",34.377648,-118.5675,29.535702
19345357,"Hilton Puckrup Hall",52.026964,-2.166743,BHXPH,"Hilton Puckrup Hall Hotel & Golf Club, Tewkesbury",52.027742,-2.169482,25.495066
81053440,"DoubleTree by Hilton Anaheim - Orange County",33.788318661477,-117.89151370525,STAOC,"Hotel Zessa Orange County Airport, a DoubleTree by Hilton",33.7004,-117.8661,22.644594
27109506,"Hampton Inn & Suites Boston Crosstown Center",42.332857,-71.072982,BOSHS,"Hampton Inn & Suites Boston-Crosstown Center",42.332673,-71.072446,28.362423
75580935,"Hilton Garden Inn Colorado Springs Airport",38.801026,-104.732339,COSAP,"Hilton Garden Inn Colorado Springs Airport",38.801117,-104.731567,25.502321
20143655,"Hilton Garden Inn Oxnard/Camarillo",34.219365,-119.1449475,OXROH,"Hilton Garden Inn Oxnard/Camarillo",34.221138,-119.144058,30.529593
55297953,"Hilton Canary Wharf",51.500889,-0.019559,LONCW,"Hilton London Canary Wharf",51.500859,-0.019661,25.257053
45815335,"Hampton Inn Cincinnati Airport South",39.015078282945,-84.634664654732,CVGSF,"Hampton Inn Cincinnati-Airport South",39.015255,-84.634964,23.624754
48122251,"Homewood Suites by Hilton West Palm Beach",26.758239655195,-80.095043093254,PBICT,"Homewood Suites by Hilton West Palm Beach",26.7578,-80.0949,24.85543
15800397,"Hilton Garden Inn Syracuse",43.091258960369,-76.072290913492,SYRSH,"Hilton Garden Inn Syracuse",43.091335,-76.072426,21.279055
64908215,"Hampton Inn Easton",40.712125221175,-75.282788041008,EASPA,"Hampton Inn Easton",40.714347,-75.284746,19.473307
69509222,"Hampton Inn Hendersonville",35.340282861682,-82.437006064764,AVLHN,"Hampton Inn Hendersonville",35.340237,-82.437221,20.367943
41888400,"Hilton San Diego Gaslamp Quarter",32.708053818227,-117.16075821453,SANGQ,"Hilton San Diego Gaslamp Quarter",32.707897,-117.160561,31.845505
58800880,"Hilton London Tower Bridge",51.504610521162,-0.082579851151,LONTB,"Hilton London Tower Bridge",51.504723,-0.082647,23.99754
64173211,"Hampton Inn Wilmington-University Area/Smith Creek Station",34.244899751513,-77.865231128807,ILMEW,"Hampton Inn Wilmington-University Area/Smith Creek Station",34.24453,-77.865067,33.330994
30529291,"Hampton Inn & Suites Scottsbluff",41.88081222,-103.666686,BFFNE,"Hampton Inn & Suites Scottsbluff-Conference Center",41.883,-103.667,21.417948
37757462,"Embassy Suites by Hilton Dallas Market Center",32.807936,-96.844737,DALFW,"Embassy Suites by Hilton Dallas Market Center",32.807636,-96.844925,28.20709
95050113,"Hilton Beijing",39.951743782738,116.45642995834,BJSHI,"Hilton Beijing",39.953317,116.462366,13.897715
97154764,"Hilton Garden Inn Nanuet",41.1022472,-74.0227772,HPNNA,"Hilton Garden Inn Nanuet",41.10224,-74.0229,23.182518
21862557,"Hampton Inn & Suites Fort Worth-West-I-30",32.734683792283,-97.434900999069,FTWWT,"Hampton Inn & Suites Fort Worth-West-I-30",32.734695,-97.43512,30.505907
35406946,"Hilton San Diego Airport/Harbor Island",32.725093,-117.20901,SANAH,"Hilton San Diego Airport/Harbor Island",32.724828,-117.208836,28.386219
80699437,"Hampton Inn Indianapolis NE/Castleton",39.904031,-86.04785,INDNE,"Hampton Inn Indianapolis-N.E./Castleton",39.904305,-86.047623,23.394703
99602386,"Hampton Inn & Suites Lansing/Okemos",42.684905,-84.430571,LANOK,"Hampton Inn & Suites East Lansing/Okemos",42.684455,-84.431031,27.34338
38094811,"Millennium Hilton Bangkok",13.728452319028,100.50965130329,BKKHI,"Millennium Hilton Bangkok",13.728658,100.510713,22.091307
17712982,"Hilton Garden Inn Fairfax",38.872904777229,-77.370268401817,IADFH,"Hilton Garden Inn Fairfax",38.872848,-77.3701,21.807564
11282877,"Hampton Inn Des Moines Airport",41.538823606581,-93.644666075706,DSMAP,"Hampton Inn Des Moines-Airport",41.538746,-93.644279,23.986506
81198993,"Hilton Lac Leamy",45.447328365152,-75.72398835582,YOWOV,"Hilton Lac Leamy",45.448647,-75.728188,26.023626
50375793,"Hampton Inn & Suites Tulsa North/Owasso",36.2863273075,-95.846495399992,TULOW,"Hampton Inn & Suites Tulsa North/Owasso",36.286255,-95.846397,28.8769
75192604,"Hilton Garden Inn Chesterton",41.575555,-87.044119,CHICT,"Hilton Garden Inn Chesterton",41.5761,-87.0455,22.66485
77145222,"Hampton Inn & Suites Huntsville Hampton Cove",34.674056885136,-86.490472440475,HSVHC,"Hampton Inn & Suites Huntsville Hampton Cove",34.6748,-86.4916,30.460392
43719451,"Hampton Inn Princeton",40.363472510618,-74.600170697499,PTNHH,"Hampton Inn Princeton",40.3636,-74.6,19.090832
97282880,"Hilton Garden Inn Fort Myers Airport FGCU",26.494721,-81.785248,TPAFM,"Hilton Garden Inn Fort Myers",26.558468,-81.884445,20.348051
32060764,"Transcorp Hilton Abuja",9.074387371429,7.495124914286,ABUHI,"Transcorp Hilton Abuja",9.0745,7.4946,28.922977
44811997,"DoubleTree by Hilton Hotel Chattanooga Downtown",35.0512,-85.312022,CHACH,"DoubleTree by Hilton Chattanooga Downtown",35.051228,-85.312294,23.775799
78411211,"Hampton Inn Pell City",33.608155,-86.279112,PECTY,"Hampton Inn Pell City",33.609914,-86.2806,22.527245
41732000,"Hilton Garden Inn Wilkes Barre",41.238444474633,-75.855129361153,AVPWI,"Hilton Garden Inn Wilkes Barre",41.2386,-75.8549,27.429943
96393895,"Hilton Garden Inn Hilton Head",32.235957944951,-80.804085284472,HHHHE,"Hilton Garden Inn Hilton Head",32.23552,-80.80516,26.38826
53675517,"Hampton Inn & Suites Bakersfield North-Airport",35.439602373842,-119.07597989239,BKRAP,"Hampton Inn & Suites Bakersfield North-Airport",35.4396,-119.0769,25.130602
93861677,"Hampton Inn & Suites Baltimore Inner Harbor",39.288693587643,-76.612613350153,BALIH,"Hampton Inn & Suites Baltimore-Inner Harbor",39.288843,-76.612414,28.688541
15480891,"Hampton Inn & Suites Birmingham-Pelham (I-65)",33.331330532318,-86.7894333601,BHMCV,"Hampton Inn & Suites Birmingham-Pelham (I-65)",33.332186,-86.789533,31.765614
52840811,"Adana Hilton SA",36.987597,35.337068,ADAHI,"Adana Hilton",36.9879,35.337,16.651937
86432535,"Hampton Inn Winchester-University/Mall Area",39.165351378245,-78.16316485405,WNCVA,"Hampton Inn Winchester-University/Mall Area",39.1656,-78.163063,29.91491
40196833,"Hilton Garden Inn Jacksonville Airport",30.481981296764,-81.651291941878,JAXAH,"Hilton Garden Inn Jacksonville-Airport",30.482301,-81.651383,22.231796
76536582,"Hampton Inn Dover",43.223195007805,-70.89176789461,PSMDO,"Hampton Inn Dover",43.223586,-70.890187,19.102495
31403233,"Hilton Grand Vacations Club at Craigendarroch Suites",57.055769198337,-3.055997170212,ABZCR,"Hilton Grand Vacations Club Craigendarroch Suites Scotland",57.055675,-3.055878,26.369007
60606317,"Hilton Garden Inn Edison/Raritan Center",40.52199877096,-74.337961657731,EWRRC,"Hilton Garden Inn Edison/Raritan Center",40.522184,-74.338412,30.229153
14993280,"Hilton Garden Inn Palm Springs/Rancho Mirage",33.7427719,-116.4126576,PSPRM,"Hilton Garden Inn Palm Springs/Rancho Mirage",33.742815,-116.413547,29.097519
28126593,"Hilton Garden Inn Shreveport",32.451932168424,-93.856495473713,SHVSH,"Hilton Garden Inn Shreveport",32.452021,-93.85634,22.002438
10555771,"Hampton Inn Seattle Southcenter",47.462859793342,-122.24478337886,SEASO,"Hampton Inn Seattle-Southcenter",47.463165,-122.244408,26.823217
29857873,"Hilton Garden Inn Jacksonville JTB/Deerwood Park",30.261275964333,-81.553993464926,JAXDP,"Hilton Garden Inn Jacksonville JTB/Deerwood Park",30.261017,-81.555624,33.79686
37000880,"University Inn College Station",30.647428869917,-96.358948945999,CLLTE,"Hampton Inn College Station-Texas A&M University Area",30.628647,-96.337044,21.140036
71487473,"Hilton Garden Inn Albuquerque Airport",35.05348,-106.622523,ABQAA,"Hilton Garden Inn Albuquerque-Airport",35.053425,-106.622711,22.707026
81634946,"Homewood Suites by Hilton Ocala at Heath Brook",29.137576,-82.195218,OCFHW,"Homewood Suites by Hilton Ocala at Heath Brook",29.1375,-82.1902,34.395576
70496044,"Hampton Inn & Suites Hermosa Beach",33.865847222968,-118.39315389494,LAXHB,"Hampton Inn and Suites Hermosa Beach",33.865953,-118.393305,21.248833
62906397,"Hilton Garden Inn Pittsburgh/Southpointe",40.298971442568,-80.174403405578,PITSP,"Hilton Garden Inn Pittsburgh-Southpointe",40.298933,-80.174471,27.844091
46440877,"Hampton Inn & Suites Mexico City - Centro Historico",19.429984321541,-99.134654830688,MEXCH,"Hampton Inn & Suites by Hilton Mexico City - Centro Historico",19.43,-99.1345,29.059927
64241473,"Hilton Garden Inn Orlando East/UCF Area",28.571735380237,-81.206564020763,ORLUC,"Hilton Garden Inn Orlando East/UCF Area",28.570222,-81.207421,30.994873
63489851,"Hilton Garden Inn Abilene",32.39616,-99.764369,ABIAB,"Hilton Garden Inn Abilene",32.396156,-99.764381,21.506035
16944226,"Hilton Garden Inn Scottsdale North/Perimeter Center",33.645762664763,-111.89612389748,SCTNP,"Hilton Garden Inn Scottsdale North/Perimeter Center",33.646057,-111.896469,29.746433
44594480,"Hilton Garden Inn State College",40.808937060098,-77.835093140602,SCEST,"Hilton Garden Inn State College",40.809045,-77.835098,24.762152
51106226,"Hampton Inn Los Angeles West Covina",34.07253811195,-117.8793728357,WCVCA,"Hampton Inn Los Angeles/West Covina",34.072614,-117.8795,29.444191
71026993,"Conrad Beijing",39.927547,116.46064,BJSCI,"Conrad Beijing",39.925833,116.454167,19.12699
29790022,"Hilton Garden Inn Richmond Innsbrook",37.649254727317,-77.584173892074,RICIB,"Hilton Garden Inn Richmond/Innsbrook",37.6491,-77.5842,27.49189
30035200,"Hampton Inn & Suites McComb",31.258783140033,-90.481554146478,MCCOM,"Hampton Inn & Suites McComb",31.2591,-90.4815,22.461576
65781931,"Hampton Inn Portland Airport",43.629705811863,-70.334320084656,PWMME,"Hampton Inn Portland-Airport",43.6307,-70.3352,20.637163
13841426,"Hampton Inn Akron-South",40.983178335917,-81.49154484272,CAKSO,"Hampton Inn Akron-South",40.984807,-81.492757,22.820248
15417760,"Homewood Suites by Hilton Nashville-Downtown",36.162063718196,-86.782988495584,BNADW,"Homewood Suites by Hilton Nashville-Downtown",36.16217,-86.783241,25.933037
77801931,"Hilton Garden Inn Rock Hill",34.9641,-80.9838,RKHRH,"Hilton Garden Inn Rock Hill",34.9436,-80.975337,21.452738
93636066,"Hampton Inn Kansas City-Airport",39.297684279718,-94.683110592155,MKCAT,"Hampton Inn Kansas City-Airport",39.297215,-94.682776,22.64391
22402775,"Hilton Chicago",41.872468903162,-87.62442111969,AMMAM,"Hilton Amman",41.580042,-87.634361,6.6279
75136775,"Hampton Inn Detroit Northville",42.4381163504,-83.435407591167,DTTNV,"Hampton Inn Detroit/Northville (Farmington Hills Area)",42.438232,-83.434967,26.46329
81374182,"Hampton Inn Houston Pearland",29.559860712197,-95.31996846199,HOUPL,"Hampton Inn Houston/Pearland",29.559889,-95.32,25.259405
46214146,"Hampton Inn & Suites Columbus-Easton Area",40.058857,-82.909283,CMHET,"Hampton Inn & Suites by Hilton Columbus-Easton Area",40.058872,-82.909363,28.273588
67139506,"Hampton Inn Albany-Wolf Road (Airport)",42.724751,-73.795532,ALBUL,"Hampton Inn Albany-Wolf Road (Airport)",42.724651,-73.795586,27.121231
23581917,"Hilton St. Augustine Historic Bayfront",29.894309536236,-81.311486810446,USTHD,"Hilton St. Augustine Historic Bayfront",29.894255,-81.311409,32.202312
55941917,"Hampton Inn Bartlesville",36.755687183001,-95.934720508195,BTVOK,"Hampton Inn Bartlesville",36.75576,-95.934685,21.497112
19650880,"Hampton Inn Detroit/Madison Heights/South Troy",42.529885643294,-83.119445303422,DTTMH,"Hampton Inn Detroit/Madison Heights/South Troy Area",42.530003,-83.118546,33.275833
29033277,"Homewood Suites Cambridge-Waterloo",43.42244,-80.286946,YYZCB,"Homewood Suites by Hilton Cambridge-Waterloo, Ontario",43.422569,-80.286423,27.366253
39918560,"Hilton Evian-Les-Bains",46.401247,6.597874,XEBHI,"Hilton Evian-les-Bains",46.4015,6.5976,27.945103
82332317,"Hampton Inn Nashville/Vanderbilt",36.151409605128,-86.798499969519,BNAVN,"Hampton Inn Nashville-Vanderbilt",36.151169,-86.7985,25.052597
98189291,"Hilton Garden Inn Cleveland Downtown",41.495909891795,-81.681096553803,CLEGW,"Hilton Garden Inn Cleveland Downtown",41.4961,-81.6814,23.213486
82366695,"Hampton Inn Ft. Lauderdale Cypress Creek",26.203086,-80.136681,FLLCY,"Hampton Inn Ft. Lauderdale-Cypress Creek",26.203563,-80.137449,31.887299
65175040,"Hampton Inn Washington",35.566218,-77.071722,WHTNC,"Hampton Inn Washington",35.566184,-77.071997,17.459423
45855782,"Hilton Garden Inn Hartford North/Bradley Int'l Airport",41.871648546294,-72.666261773997,BDLWH,"Hilton Garden Inn Hartford North/Bradley Int'l Airport",41.869209,-72.666663,34.172905
93668695,"Hampton Inn & Suites Mansfield",32.588555690328,-97.138697756485,FTWMF,"Hampton Inn & Suites Mansfield",32.5871,-97.1368,20.490225
13561986,"Hampton by Hilton Warsaw City Centre",52.225283,21.004182,WAWHI,"Hilton Warsaw City",52.2336,20.9864,14.572672
87473495,"Hampton Inn Milford",41.223184581736,-73.076927142744,MIFPL,"Hampton Inn Milford",41.222585,-73.077242,19.713806
15428626,"Homewood Suites by Hilton Dulles-North/Loudoun",39.014627,-77.461693,WASLD,"Homewood Suites by Hilton District of Columbia - Dulles-North/Loudoun",39.0106,-77.4549,32.24153
98263244,"Hampton Inn & Suites Pittsburgh-Meadow Lands",40.22046597207,-80.20462469089,PITML,"Hampton Inn & Suites Pittsburgh-Meadow Lands",40.220261,-80.205896,29.67052
10547506,"DoubleTree by Hilton Bath",51.38427644936,-2.359163761139,BATHN,"DoubleTree by Hilton Bath",51.384242,-2.359275,23.190365
93771735,"Hilton Garden Inn Cincinnati Northeast",39.225455,-84.282175,CVGNE,"Hilton Garden Inn Cincinnati Northeast",39.2254,-84.2834,25.459679
90277222,"Hampton Inn Hallandale Beach/Aventura",25.975073490657,-80.14323597057,FLLHD,"Hampton Inn Hallandale Beach-Aventura",25.9755,-80.142295,28.511599
88750797,"Hilton Garden Inn Florence Novoli",43.79276,11.228381,FLRNV,"Hilton Garden Inn Florence Novoli",43.792737,11.228035,27.400652
31414044,"Embassy Suites Omaha La Vista Conference Center",41.18015157,-96.10877198,OMAES,"Embassy Suites by Hilton Omaha La Vista Hotel & Conference Center",41.1802,-96.1088,29.013577
42975280,"Embassy Suites by Hilton Dulles North/Loudoun",39.014255,-77.461821,WASNL,"Embassy Suites by Hilton Dulles North Loudoun",39.014065,-77.462003,32.428917
30498640,"Hilton Garden Inn Danbury",41.39324158285,-73.525648843474,DNBDH,"Hilton Garden Inn Danbury",41.3923,-73.5239,21.959276
27141931,"Hilton Garden Inn Rome Airport",41.800352,12.273423,FCOAP,"Hilton Garden Inn Rome Airport",41.8002,12.2733,21.556473
89252204,"Hampton Inn Omaha West-Lakeside",41.236202000831,-96.190287007775,OMAWT,"Hampton Inn Omaha West-Lakeside",41.236092,-96.190236,26.109451
45588891,"Hilton Garden Inn Auburn/Opelika",32.605209,-85.430418,AUOAP,"Hilton Garden Inn Auburn/Opelika",32.6067,-85.4314,27.337063
78899506,"Hampton Inn Nashville/Brentwood I 65S",36.03896,-86.784528,BNABD,"Hampton Inn Nashville/Brentwood I-65S",36.039158,-86.784409,33.36947
88779117,"Hilton Addis Ababa",9.018648406367,38.76503851899,ADDHI,"Hilton Addis Ababa",9.0196,38.7646,27.00959
90309611,"Hampton Inn & Suites Baton Rouge I-10 East",30.376668,-91.055026,BTREA,"Hampton Inn & Suites Baton Rouge - I-10 East",30.376486,-91.05613,31.04274
71883542,"Hampton Inn & Suites Leesburg",39.107114246819,-77.543405688955,WASLB,"Hampton Inn & Suites Leesburg",39.108375,-77.545047,21.951696
79240593,"Marriott Baltimore Washington International Airport",39.196277890543,-76.683055253538,BWIAH,"Hilton Garden Inn Baltimore Washington Airport",39.210207,-76.677548,18.36468
23400491,"Hampton Inn Daytona Speedway-Airport",29.194372,-81.060148,DABVL,"Hampton Inn Daytona Beach-Speedway/Airport",29.194081,-81.06342,27.727232
49276717,"Hilton Garden Inn Stuttgart NeckarPark",48.792354856235,9.229352474213,STRPK,"Hilton Garden Inn Stuttgart NeckarPark",48.7925,9.2282,28.423832
67012113,"Hilton Garden Inn Boca Raton",26.421503,-80.093803,BCTBR,"Hilton Garden Inn Boca Raton",26.421251,-80.093077,26.74258
53743175,"Hilton Adelaide",-34.929134,138.598698,ADLHI,"Hilton Adelaide",-34.9291,138.5986,17.710823
61610375,"Hilton Garden Inn Gulfport Airport",30.415622721887,-89.075234521113,GPTAP,"Hilton Garden Inn Gulfport Airport",30.415945,-89.076248,23.96577
30287677,"Hilton Madrid Airport",40.452168917958,-3.585842626984,MADAP,"Hilton Madrid Airport",40.4523,-3.5859,19.587795
87991633,"Hilton Garden Inn Columbus/Grove City",39.881708648782,-83.045300245285,CMHGC,"Hilton Garden Inn Columbus/Grove City",39.882237,-83.042521,24.723167
41333346,"Hampton Inn Ft. Lauderdale/Downtown Las Olas Area",26.124772770199,-80.143333472296,FLLDN,"Hampton Inn Ft. Lauderdale/Downtown Las Olas Area",26.124828,-80.143097,34.89247
58205095,"Hampton Inn & Suites Austin-Downtown/Convention Center",30.263971690274,-97.741933465004,AUSDT,"Hampton Inn & Suites Austin-Downtown/Convention Center",30.263773,-97.741901,26.852266
65396444,"Hilton Manchester Deansgate",53.475423369274,-2.250791788101,MANDG,"Hilton Manchester Deansgate",53.4749,-2.2512,26.439453
14739815,"Hilton Vilamoura As Cascatas Golf Resort & Spa",37.093075493428,-8.111772537231,FAOHI,"Hilton Vilamoura As Cascatas Golf Resort & Spa",37.0933,-8.1112,34.616066
68186182,"Hampton Inn Tampa-International Airport/Westshore",27.956325423307,-82.525880706571,TPAAT,"Hampton Inn Tampa-Airport/Westshore",27.956429,-82.525703,25.069878
18348386,"Waldorf Astoria Jeddah - Qasr Al Sharq",21.603362583279,39.109231885914,JEDWA,"Waldorf Astoria Jeddah - Qasr al Sharq",21.6035,39.1092,38.500183
87264513,"Hilton Garden Inn Orlando at SeaWorld",28.409892,-81.470653,ORLSE,"Hilton Garden Inn Orlando at Seaworld",28.410363,-81.471899,26.785883
11922811,"Hampton Inn Shreveport Airport",32.455904342343,-93.828316122114,SHVLA,"Hampton Inn Shreveport-Airport",32.454885,-93.82915,22.342478
45544582,"Hilton Garden Inn Allentown West",40.575101,-75.622632,ABEAW,"Hilton Garden Inn Allentown West",40.575943,-75.621916,24.118856
11416033,"Hilton Auckland",-36.839564713783,174.76562896809,AKLHI,"Hilton Auckland",-36.839576,174.765797,17.864353
97957393,"Hilton Doha",25.326103,51.540432,DOHHD,"Hilton Doha",25.326323,51.540046,17.390648
57062226,"Hilton Garden Inn Ft. Lauderdale SW/Miramar",25.982689348927,-80.340904797994,FLLSW,"Hilton Garden Inn Ft. Lauderdale SW/Miramar",25.9866,-80.3407,33.41707
95286342,"Hampton Inn Lincoln - South Heritage Park",40.756486,-96.639251,LNKNE,"Hampton Inn Lincoln-South/Heritage Park",40.755742,-96.640345,25.573578
65870822,"Hilton Garden Inn Toronto/Oakville",43.503463,-79.668955,YTOTV,"Hilton Garden Inn Toronto/Oakville",43.503353,-79.6694,26.4717
11541440,"Holiday Inn Baton Rouge College Drive I-10",30.421154,-91.133953,BTRCN,"Hampton Inn by Hilton Baton Rouge-I-10 & College Dr.",30.422365,-91.137526,26.509876
98528844,"Conrad Dubai",25.225917,55.283631,DXBCD,"Conrad Dubai",25.22576,55.284,21.219063
15892993,"Hilton Alexandria Green Plaza",31.205295338946,29.965875148773,ALYGP,"Hilton Alexandria Green Plaza",31.207053,29.965425,23.12384
36520317,"Hilton Garden Inn Charleston Airport",32.867708117276,-80.025128362566,CHSAH,"Hilton Garden Inn Charleston Airport",32.868429,-80.024438,22.505829
50700000,"Hampton Inn Hartford/Airport",41.914727086257,-72.673746180302,WNDAP,"Hampton Inn Hartford-Airport",41.9151,-72.6748,21.991964
33173313,"Hilton Garden Inn Bridgewater",40.565761,-74.556239,EWRBR,"Hilton Garden Inn Bridgewater",40.566,-74.5557,21.699553
51100397,"DoubleTree by Hilton Hotel Dallas - Market Center",32.797486373591,-96.825629174709,DALMK,"DoubleTree by Hilton Dallas - Market Center",32.797386,-96.825989,25.239882
13923186,"Hilton Garden Inn Tampa East/Brandon",27.983476561708,-82.330423192014,TPAEB,"Hilton Garden Inn Tampa-East/Brandon",27.983267,-82.32917,28.47333
17076800,"Hilton Amsterdam",52.351458,4.872039,AMSHI,"Hilton Amsterdam",52.35079,4.87349,15.91849
36025382,"Hilton Garden Inn Secaucus/ Meadowlands",40.781671,-74.047916,EWRSC,"Hilton Garden Inn Secaucus/Meadowlands",40.7827,-74.0476,27.856009
11998055,"Hampton Inn Tampa-Veterans Expressway (Airport North)",28.025045,-82.539823,TPAVE,"Hampton Inn Tampa-Veterans Expwy (Airport North)",28.024778,-82.539742,26.838766
